Filename,Timestamp,Elevation,Latitude,Longitude,Speed,Direction
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:14:10-07:00,2225.437739,45.349518,-121.681553,6.740862,79.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:14:14-07:00,2225.944060,45.349592,-121.681442,6.417446,45.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:14:19-07:00,2226.422182,45.349672,-121.681375,4.406735,31.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:14:26-07:00,2225.892604,45.349754,-121.681292,4.470774,31.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:14:32-07:00,2225.905734,45.349828,-121.681222,0.000000,34.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:14:32-07:00,2225.905734,45.349828,-121.681222,0.000000,34.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:14:41-07:00,2223.887908,45.349903,-121.681150,4.918983,38.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:14:45-07:00,2225.067677,45.349985,-121.681053,6.812771,40.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:14:48-07:00,2224.515903,45.350065,-121.680964,8.409753,45.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:14:51-07:00,2223.098893,45.350136,-121.680885,7.722052,41.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:14:55-07:00,2223.488288,45.350211,-121.680773,6.231313,45.100000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:14:59-07:00,2222.842471,45.350270,-121.680674,5.724150,49.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:15:03-07:00,2222.635317,45.350327,-121.680557,6.205791,51.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:15:07-07:00,2221.430288,45.350391,-121.680396,8.899170,60.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:15:09-07:00,2220.805214,45.350443,-121.680274,11.730776,58.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:15:12-07:00,2220.440580,45.350516,-121.680140,9.204550,51.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:15:16-07:00,2219.305921,45.350575,-121.680010,6.173781,55.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:15:22-07:00,2218.508686,45.350622,-121.679891,0.000000,64.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:15:22-07:00,2218.508686,45.350622,-121.679891,0.000000,64.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:16:01-07:00,2217.829057,45.350646,-121.679736,4.034679,78.100000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:16:04-07:00,2216.417876,45.350676,-121.679611,6.939413,70.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:16:42-07:00,2209.573603,45.350702,-121.679417,8.598720,80.100000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:16:46-07:00,2206.408975,45.350682,-121.679252,7.254993,101.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:16:49-07:00,2202.780931,45.350656,-121.679111,8.816918,102.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:16:52-07:00,2200.150180,45.350631,-121.678974,6.962106,106.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:16:56-07:00,2195.917580,45.350593,-121.678849,5.029351,117.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:17:02-07:00,2196.745406,45.350593,-121.678823,0.000000,106.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:17:02-07:00,2196.745406,45.350593,-121.678823,0.000000,106.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:17:09-07:00,2195.397786,45.350556,-121.678673,4.578232,97.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:18:10-07:00,2191.921631,45.350549,-121.678640,0.000000,335.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:19:11-07:00,2193.859449,45.350580,-121.678561,1.225955,55.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:19:26-07:00,2189.956744,45.350606,-121.678394,6.007433,77.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:19:30-07:00,2191.056607,45.350687,-121.678318,5.792891,30.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:19:36-07:00,2191.779323,45.350751,-121.678194,0.000000,55.100000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:19:36-07:00,2191.779323,45.350751,-121.678194,0.000000,55.100000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:19:39-07:00,2191.229045,45.350820,-121.678080,8.525669,46.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:19:42-07:00,2191.275626,45.350901,-121.677971,9.122027,42.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:19:48-07:00,2190.227177,45.350979,-121.677906,1.816352,39.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:20:02-07:00,2185.481373,45.350895,-121.677845,4.090204,173.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:20:09-07:00,2181.105402,45.350911,-121.677705,4.617520,99.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:20:11-07:00,2178.941219,45.350821,-121.677626,9.064795,155.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:20:14-07:00,2179.378554,45.350737,-121.677559,7.376980,152.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:20:20-07:00,2179.431218,45.350744,-121.677545,0.000000,109.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:20:20-07:00,2179.431218,45.350744,-121.677545,0.000000,109.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:20:24-07:00,2175.739609,45.350789,-121.677429,4.638741,65.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:20:27-07:00,2168.221565,45.350800,-121.677242,12.651101,95.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:20:29-07:00,2167.118040,45.350736,-121.677078,13.722698,113.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:20:33-07:00,2166.294447,45.350715,-121.676931,5.549519,95.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:20:39-07:00,2167.193358,45.350699,-121.676818,0.000000,100.100000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:20:39-07:00,2167.193358,45.350699,-121.676818,0.000000,100.100000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:21:01-07:00,2155.482423,45.350824,-121.676796,8.085789,18.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:21:03-07:00,2153.086815,45.350815,-121.676638,9.548530,87.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:21:06-07:00,2150.328462,45.350812,-121.676479,8.494063,88.100000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:21:25-07:00,2148.121758,45.350905,-121.676413,5.208456,359.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:21:27-07:00,2139.944314,45.350979,-121.676263,12.985308,57.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:21:31-07:00,2135.276741,45.351020,-121.676144,8.890055,30.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:21:35-07:00,2127.188556,45.351114,-121.676034,10.634252,65.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:21:39-07:00,2123.311304,45.351145,-121.675908,7.419511,50.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:21:42-07:00,2120.865669,45.351227,-121.675986,4.735167,322.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:21:48-07:00,2117.376931,45.351218,-121.676010,0.000000,307.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:21:48-07:00,2117.376931,45.351218,-121.676010,0.000000,307.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:03-07:00,2114.159033,45.351284,-121.676100,5.541784,313.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:06-07:00,2112.815080,45.351351,-121.676206,8.665770,313.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:09-07:00,2110.544705,45.351420,-121.676336,9.319392,312.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:12-07:00,2109.502517,45.351522,-121.676407,9.936733,335.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:15-07:00,2106.697870,45.351656,-121.676390,11.612310,2.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:17-07:00,2109.040355,45.351782,-121.676345,14.192795,11.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:21-07:00,2109.681082,45.351892,-121.676317,8.101530,10.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:26-07:00,2106.613098,45.351990,-121.676339,6.511218,355.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:30-07:00,2102.896410,45.352099,-121.676284,7.209614,19.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:36-07:00,2101.372771,45.352203,-121.676214,0.000000,27.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:36-07:00,2101.372771,45.352203,-121.676214,0.000000,27.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:40-07:00,2100.794601,45.352283,-121.676140,7.154689,29.100000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:44-07:00,2100.763218,45.352367,-121.676086,5.512191,21.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:48-07:00,2100.072651,45.352446,-121.676020,5.176248,28.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:22:53-07:00,2099.259973,45.352527,-121.675963,4.056633,31.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:23:34-07:00,2097.891784,45.352529,-121.675830,1.136583,-1.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:23:43-07:00,2093.409877,45.352589,-121.675728,3.912478,49.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:23:50-07:00,2094.712003,45.352645,-121.675628,2.608800,50.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:24:10-07:00,2096.987435,45.352711,-121.675527,2.265685,56.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:24:42-07:00,2095.208780,45.352796,-121.675471,0.591781,9.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:25:43-07:00,2095.867719,45.352824,-121.675482,0.000000,209.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:26:44-07:00,2094.866375,45.352855,-121.675482,1.171401,-1.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:26:50-07:00,2094.775479,45.352938,-121.675358,7.359673,48.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:26:53-07:00,2093.985289,45.353021,-121.675239,9.519971,45.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:26:55-07:00,2092.856414,45.353022,-121.675085,11.466540,92.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:26:57-07:00,2089.383676,45.352909,-121.675056,10.718097,162.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:03-07:00,2086.227697,45.352814,-121.675007,0.000000,131.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:03-07:00,2086.227697,45.352814,-121.675007,0.000000,131.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:05-07:00,2081.546519,45.352737,-121.674828,15.839012,129.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:07-07:00,2075.300202,45.352664,-121.674616,19.636458,113.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:09-07:00,2070.295000,45.352559,-121.674522,15.845117,137.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:11-07:00,2062.231091,45.352515,-121.674304,18.829964,114.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:13-07:00,2056.749492,45.352417,-121.674162,17.506731,122.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:14-07:00,2053.237337,45.352380,-121.674031,20.909816,118.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:15-07:00,2050.460583,45.352299,-121.673974,20.249705,138.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:17-07:00,2044.307084,45.352258,-121.673782,19.066435,105.100000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:19-07:00,2038.299669,45.352134,-121.673686,16.614316,149.100000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:21-07:00,2035.657548,45.352110,-121.673451,19.313596,100.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:23-07:00,2030.959535,45.351990,-121.673334,17.467332,139.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:25-07:00,2026.056540,45.351972,-121.673113,18.850597,100.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:27-07:00,2021.358355,45.351851,-121.673005,17.685039,141.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:29-07:00,2017.137566,45.351830,-121.672806,17.118435,103.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:31-07:00,2010.747111,45.351718,-121.672711,15.628275,149.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:33-07:00,2006.835627,45.351659,-121.672533,16.964039,111.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:35-07:00,2006.422797,45.351680,-121.672321,17.654899,88.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:37-07:00,1999.492711,45.351592,-121.672232,13.928022,136.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:39-07:00,1995.811061,45.351565,-121.672041,15.713652,98.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:41-07:00,1993.501414,45.351584,-121.671867,15.253031,86.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:43-07:00,1991.543494,45.351586,-121.671715,13.470982,86.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:45-07:00,1990.634232,45.351589,-121.671586,11.101626,86.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:27:50-07:00,1985.636349,45.351599,-121.671431,3.737393,81.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:28:01-07:00,1985.536715,45.351562,-121.671277,4.484787,132.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:28:03-07:00,1978.904465,45.351453,-121.671237,11.390204,171.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:28:05-07:00,1973.970583,45.351358,-121.671263,11.284093,173.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:28:07-07:00,1973.309762,45.351390,-121.671085,11.994508,78.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:28:10-07:00,1971.994150,45.351443,-121.670971,8.185889,66.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:28:16-07:00,1969.920778,45.351501,-121.670907,0.000000,55.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:28:16-07:00,1969.920778,45.351501,-121.670907,0.000000,55.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:28:33-07:00,1964.810552,45.351537,-121.670787,4.171886,68.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:28:39-07:00,1962.760698,45.351539,-121.670646,3.745085,93.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:29:36-07:00,1954.339326,45.351504,-121.670521,0.798448,121.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:17-07:00,1949.629820,45.351509,-121.670363,10.975461,87.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:19-07:00,1944.431894,45.351545,-121.670171,16.611245,77.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:22-07:00,1944.040837,45.351548,-121.670023,8.137147,94.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:24-07:00,1939.240935,45.351456,-121.670031,9.402928,177.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:26-07:00,1931.437788,45.351357,-121.670109,13.507899,195.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:27-07:00,1926.217136,45.351256,-121.670121,19.351606,187.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:28-07:00,1923.780993,45.351133,-121.670146,24.293444,186.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:29-07:00,1919.943742,45.351014,-121.670170,26.667625,186.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:30-07:00,1918.906451,45.350889,-121.670163,28.055167,182.100000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:31-07:00,1915.817178,45.350787,-121.670164,27.178020,182.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:32-07:00,1914.693035,45.350686,-121.670140,26.135310,178.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:33-07:00,1913.693314,45.350581,-121.670105,26.510988,174.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:34-07:00,1912.325020,45.350478,-121.670099,25.643618,175.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:36-07:00,1914.837738,45.350348,-121.670085,17.283623,174.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:38-07:00,1913.809953,45.350261,-121.670036,11.793801,160.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:44-07:00,1916.907003,45.350188,-121.669986,0.000000,126.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:30:44-07:00,1916.907003,45.350188,-121.669986,0.000000,126.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:05-07:00,1912.087157,45.350090,-121.669888,8.422546,145.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:07-07:00,1910.261519,45.350015,-121.669816,10.423783,144.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:09-07:00,1909.756789,45.349948,-121.669728,10.849481,138.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:12-07:00,1908.971377,45.349864,-121.669595,9.829290,131.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:15-07:00,1907.240135,45.349804,-121.669472,9.146622,124.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:17-07:00,1906.067631,45.349749,-121.669371,10.678485,126.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:19-07:00,1904.072834,45.349695,-121.669260,11.597074,123.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:21-07:00,1902.387564,45.349633,-121.669141,12.710927,125.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:23-07:00,1900.707390,45.349567,-121.669015,13.446179,125.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:25-07:00,1899.325538,45.349508,-121.668910,11.710129,129.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:28-07:00,1898.451619,45.349429,-121.668774,10.081943,129.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:31-07:00,1896.033581,45.349371,-121.668670,8.149998,125.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:34-07:00,1895.122938,45.349320,-121.668552,8.208657,123.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:39-07:00,1891.703235,45.349260,-121.668443,3.124130,123.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:44-07:00,1889.253489,45.349188,-121.668310,7.100671,128.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:47-07:00,1884.755842,45.349170,-121.668183,9.037894,92.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:49-07:00,1880.862971,45.349137,-121.668026,12.430451,102.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:51-07:00,1870.218890,45.349260,-121.667898,16.816645,46.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:52-07:00,1864.589370,45.349262,-121.667744,20.486227,75.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:53-07:00,1861.921799,45.349206,-121.667605,22.561344,102.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:54-07:00,1861.642606,45.349146,-121.667495,22.588802,116.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:56-07:00,1858.795934,45.349099,-121.667307,17.767974,104.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:57-07:00,1853.227866,45.349163,-121.667210,18.473087,68.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:58-07:00,1847.519579,45.349211,-121.667083,22.312630,66.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:31:59-07:00,1845.119988,45.349197,-121.666908,25.291263,85.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:00-07:00,1842.507237,45.349158,-121.666757,26.201318,99.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:01-07:00,1840.311781,45.349153,-121.666590,27.810854,94.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:02-07:00,1838.618333,45.349143,-121.666423,28.658579,94.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:03-07:00,1836.062429,45.349126,-121.666280,27.105044,97.400000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:04-07:00,1833.859854,45.349117,-121.666114,27.921367,95.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:05-07:00,1831.227479,45.349120,-121.665957,27.817687,91.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:06-07:00,1829.609671,45.349146,-121.665801,27.552284,82.700000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:07-07:00,1827.284784,45.349170,-121.665675,25.435778,79.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:08-07:00,1826.405838,45.349180,-121.665519,26.043106,82.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:09-07:00,1823.089808,45.349182,-121.665369,26.315207,86.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:10-07:00,1820.320883,45.349166,-121.665217,26.943676,93.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:11-07:00,1817.913601,45.349116,-121.665070,27.311252,105.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:12-07:00,1814.280877,45.349070,-121.664932,27.177201,110.200000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:13-07:00,1812.132778,45.349044,-121.664793,26.276389,106.900000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:15-07:00,1810.120265,45.349033,-121.664566,20.597161,96.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:17-07:00,1809.111225,45.349032,-121.664433,13.186015,94.500000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:20-07:00,1804.861659,45.349025,-121.664286,9.841661,93.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:24-07:00,1805.264358,45.349013,-121.663909,19.528452,96.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:26-07:00,1802.480667,45.348995,-121.663701,19.528452,96.300000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:28-07:00,1800.501662,45.348968,-121.663496,18.544200,101.600000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:30-07:00,1798.641799,45.348937,-121.663295,18.432353,103.000000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:32-07:00,1796.086623,45.348918,-121.663091,18.432353,99.100000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:34-07:00,1794.331985,45.348925,-121.662903,18.499463,87.800000
20 April 2025 - Mt. Hood Meadows Ski Resort.gpx,2025-04-20T2:32:36-07:00,1792.160842,45.348898,-121.662715,18.499463,103.000000
